DB_INSTANCE_NAME;OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;12;VLR_OPR_INTERESTADUAL;NUMBER;22;Y;2;2;251;4018;NO;; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;9;VLR_SALDO_CONTA_GRAFICA;NUMBER;22;Y;2;3;534;2532;NO;Saldo da Conta Grafica calculado e atualizado pelo SITRAM.; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;13;VLR_SALDO_OPR_INTERESTADUAL;NUMBER;22;Y;2;2;282;4018;NO;Valor do saldo de operacao interestadual calculado e atualizado pelo SITRAM; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;10;VLR_TOTAL_APURACAO;NUMBER;22;Y;2;4;3575;2558;NO;Total da apuracao; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL;Entidade representativa do documento Informacao Fiscal.;6252;N;7;VLR_TRANS_TERCEIRO;NUMBER;22;Y;2;2;1;2609;NO;Valor referente a transferencia para terceiros.; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL_BENEF;Entidade de relacionamento entre Informacao Fiscal e Pessoa, jutamente com valores referente a informacao fiscal de ressarcimento.;4825;N;5;NUM_CHAVE_ACESSO;VARCHAR2;44;Y;;45;2516;0;NO;NUMERO DA CHAVE DE ACESSO.; (: )
exaprod;SIPAJ;INFORMACAO_FISCAL_BENEF;Entidade de relacionamento entre Informacao Fiscal e Pessoa, jutamente com valores referente a informacao fiscal de ressarcimento.;4825;N;1;SEQ_INF_FISCAL_BENEF;NUMBER;22;N;0;4;4825;0;NO;Identificador unico de INFORMACAO_FISCAL_BENEF.;PK_INFORMACAO_FISCAL_BENEF (PRIMARY KEY: ENABLED)- SYS_C00445971 (C: ENABLED)
exaprod;SIPAJ;INFORMACAO_FISCAL_BENEF;Entidade de relacionamento entre Informacao Fiscal e Pessoa, jutamente com valores referente a informacao fiscal de ressarcimento.;4825;N;3;SEQ_PESSOA;NUMBER;22;N;0;6;1646;0;NO;Identificador unico de instancia de Pessoa no Cadastro.;FK_PES_R_INF_BEN (FOREIGN KEY: ENABLED)- SYS_C00445973 (C: ENABLED)
exaprod;SIPAJ;INFORMACAO_FISCAL_BENEF;Entidade de relacionamento entre Informacao Fiscal e Pessoa, jutamente com valores referente a informacao fiscal de ressarcimento.;4825;N;2;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;5;2495;0;NO;Identificador unico de informacao fiscal.;FK_INF_FIS_R_INF_BEN (FOREIGN KEY: ENABLED)- SYS_C00445972 (C: ENABLED)
exaprod;SIPAJ;INFORMACAO_FISCAL_BENEF;Entidade de relacionamento entre Informacao Fiscal e Pessoa, jutamente com valores referente a informacao fiscal de ressarcimento.;4825;N;4;VLR_CREDITO;NUMBER;22;N;2;4;328;0;NO;Valor que a pessoa tem como credito.;SYS_C00445974 (C: ENABLED)
exaprod;SIPAJ;INFORMACAO_FISCAL_EVENTO;Entidade representativa das mudancas na Informacao Fiscal.;9671;N;4;COD_ORGAO_LOCAL;NUMBER;22;Y;0;6;9;311;NO;CODIGO DO ORGAO LOCAL;FK_ORG_R_INF_EVE (FOREIGN KEY: ENABLED)
